source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.5261,1.0,1.0,0.0,0.7366,2.90,14.70,19.96
transfered,2,0.7143,1.0,1.0,0.0,1.0000,1.90,18.12,12.67
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,17.30,6.00
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,20.25,0.00
origin,1,0.3972,1.0,1.0,0.0,0.5561,2.90,11.10,19.96
origin,2,0.3490,1.0,1.0,0.0,0.4886,1.90,6.19,12.67
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,6.36,6.00
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,6.30,0.00
