source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.0000,0.0,1.0,0.0,1.0000,2.90,23.38,23.31
transfered,2,1.0000,1.0,1.0,1.0,1.0000,1.90,24.08,14.77
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,20.90,6.72
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,22.13,0.00
origin,1,0.0000,0.0,1.0,0.0,0.6921,2.90,16.13,23.31
origin,2,0.5378,1.0,1.0,0.0,0.7530,1.90,11.12,14.77
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,7.83,6.72
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,7.85,0.00
