source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.6002,1.0,1.0,0.0,0.8403,2.90,23.07,27.45
transfered,2,1.0000,1.0,1.0,1.0,1.0000,1.90,25.38,17.39
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,25.08,8.02
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,24.95,0.00
origin,1,0.5241,1.0,1.0,0.0,0.7338,2.90,20.14,27.45
origin,2,0.7143,1.0,1.0,0.0,1.0000,1.90,19.72,17.39
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,13.69,8.02
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,22.11,0.00
