source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.0000,0.0,0.0,1.0,1.0000,2.90,1.64,0.00
transfered,2,1.0000,1.0,1.0,1.0,1.0000,1.90,1.11,0.00
transfered,3,1.0000,1.0,1.0,1.0,1.0000,0.90,1.17,0.00
transfered,4,0.0000,0.0,0.0,0.0,1.0000,0.00,4.32,0.00
origin,1,0.7143,1.0,1.0,0.0,1.0000,2.90,1.24,0.00
origin,2,0.0000,0.0,0.0,0.0,1.0000,1.90,2.34,0.00
origin,3,1.0000,1.0,1.0,1.0,1.0000,0.90,0.59,0.00
origin,4,0.0000,0.0,0.0,0.0,1.0000,0.00,1.87,0.00
