source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.2935,1.0,1.0,0.0,0.4108,2.90,5.82,14.16
transfered,2,0.5300,1.0,1.0,0.0,0.7419,1.90,6.66,8.97
transfered,3,1.0000,1.0,1.0,1.0,1.0000,0.90,7.48,4.25
transfered,4,1.0000,1.0,1.0,1.0,1.0000,0.00,8.50,0.00
origin,1,0.8452,1.0,1.0,1.0,0.7833,2.90,11.10,14.16
origin,2,0.7143,1.0,1.0,0.0,1.0000,1.90,17.97,8.97
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,23.87,4.25
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,19.44,0.00
