source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.4744,1.0,1.0,0.0,0.6642,2.90,14.00,21.07
transfered,2,0.0000,0.0,1.0,0.0,0.8033,1.90,10.81,13.46
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,13.80,6.24
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,14.20,0.00
origin,1,0.2174,1.0,1.0,0.0,0.3043,2.90,6.41,21.07
origin,2,0.0000,0.0,1.0,0.0,0.7006,1.90,9.43,13.46
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,8.00,6.24
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,8.18,0.00
