source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.2293,1.0,1.0,0.0,0.3210,2.90,15.89,49.49
transfered,2,0.7143,1.0,1.0,0.0,1.0000,1.90,44.32,31.91
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,43.96,15.12
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,40.78,0.00
origin,1,0.3761,1.0,1.0,0.0,0.5265,2.90,26.06,49.49
origin,2,0.2349,1.0,1.0,0.0,0.3289,1.90,10.49,31.91
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,19.89,15.12
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,16.47,0.00
