source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.0000,0.0,1.0,0.0,1.0000,2.90,24.39,22.68
transfered,2,1.0000,1.0,1.0,1.0,1.0000,1.90,23.17,14.63
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,21.17,6.57
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,22.49,0.00
origin,1,0.0000,0.0,1.0,0.0,0.8534,2.90,19.36,22.68
origin,2,0.6285,1.0,1.0,0.0,0.8799,1.90,12.87,14.63
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,13.16,6.57
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,9.33,0.00
