source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,1.0000,1.0,1.0,1.0,1.0000,2.90,3.04,0.00
transfered,2,1.0000,1.0,1.0,1.0,1.0000,1.90,0.83,0.00
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,5.35,0.00
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,5.29,0.00
origin,1,1.0000,1.0,1.0,1.0,1.0000,2.90,5.69,0.00
origin,2,1.0000,1.0,1.0,1.0,1.0000,1.90,1.23,0.00
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,9.51,0.00
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,9.59,0.00
