source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.0000,0.0,1.0,0.0,0.3963,2.90,8.44,21.30
transfered,2,0.4314,1.0,1.0,0.0,0.6040,1.90,8.34,13.80
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,8.50,6.30
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,6.87,0.00
origin,1,0.0000,0.0,1.0,0.0,0.3975,2.90,8.47,21.30
origin,2,0.4404,1.0,1.0,0.0,0.6166,1.90,8.51,13.80
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,8.29,6.30
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,6.64,0.00
