source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.0000,0.0,0.0,1.0,1.0000,2.90,28.00,26.82
transfered,2,0.7143,1.0,1.0,0.0,1.0000,1.90,26.57,17.10
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,25.73,7.81
transfered,4,1.0000,1.0,1.0,1.0,1.0000,0.00,24.73,0.00
origin,1,0.0000,0.0,1.0,0.0,0.5927,2.90,15.90,26.82
origin,2,0.7143,1.0,1.0,0.0,1.0000,1.90,18.37,17.10
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,11.78,7.81
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,12.52,0.00
