source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.0000,0.0,1.0,0.0,0.3602,2.90,7.54,20.94
transfered,2,0.3933,1.0,1.0,0.0,0.5506,1.90,7.56,13.72
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,7.64,6.50
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,8.00,0.00
origin,1,0.0000,0.0,1.0,0.0,0.4016,2.90,8.41,20.94
origin,2,0.4082,1.0,1.0,0.0,0.5715,1.90,7.84,13.72
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,7.54,6.50
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,7.98,0.00
