source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.7143,1.0,1.0,0.0,1.0000,2.90,29.47,27.36
transfered,2,0.7143,1.0,1.0,0.0,1.0000,1.90,28.03,17.39
transfered,3,0.7143,1.0,1.0,0.0,1.0000,0.90,25.22,8.02
transfered,4,0.7143,1.0,1.0,0.0,1.0000,0.00,22.78,0.00
origin,1,0.2210,1.0,1.0,0.0,0.3094,2.90,8.47,27.36
origin,2,0.7143,1.0,1.0,0.0,1.0000,1.90,21.81,17.39
origin,3,0.7143,1.0,1.0,0.0,1.0000,0.90,12.31,8.02
origin,4,0.7143,1.0,1.0,0.0,1.0000,0.00,12.85,0.00
