source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,0.4001,1.0,1.0,0.0,0.5602,2.90,6.02,10.75
transfered,2,0.0000,0.0,0.0,1.0,1.0000,1.90,1.62,1.43
transfered,3,0.0000,0.0,0.0,1.0,1.0000,0.90,1.25,0.00
transfered,4,0.0000,0.0,0.0,1.0,1.0000,0.00,1.32,0.00
origin,1,0.2431,1.0,1.0,0.0,0.3403,2.90,3.66,10.75
origin,2,0.0000,0.0,0.0,1.0,1.0000,1.90,1.93,1.43
origin,3,0.0000,0.0,0.0,1.0,1.0000,0.90,1.63,0.00
origin,4,0.0000,0.0,0.0,1.0,1.0000,0.00,1.73,0.00
