source,frame_sec,total,no_collision,ttc,comfort,progress,gt_coverage_s,pred_len_m,gt_len_m
transfered,1,1.0000,1.0,1.0,1.0,1.0000,2.90,1.01,0.50
transfered,2,1.0000,1.0,1.0,1.0,1.0000,1.90,0.85,0.00
transfered,3,1.0000,1.0,1.0,1.0,1.0000,0.90,1.16,0.00
transfered,4,1.0000,1.0,1.0,1.0,1.0000,0.00,1.21,0.00
origin,1,0.7143,1.0,1.0,0.0,1.0000,2.90,1.60,0.50
origin,2,1.0000,1.0,1.0,1.0,1.0000,1.90,1.29,0.00
origin,3,1.0000,1.0,1.0,1.0,1.0000,0.90,0.62,0.00
origin,4,1.0000,1.0,1.0,1.0,1.0000,0.00,1.08,0.00
